Heurist ID,Geolocation,Start Year,End Year
13652,POINT(22.9913592 42.81648),200,299
13653,POINT(22.9939985 42.8196909),200,299
13654,POINT(22.9894495 42.815992),200,299
13655,POINT(22.9947496 42.8179595),200,299
13656,POINT(22.9927754 42.8185734),200,299
13657,POINT(22.9930115 42.8161337),200,299
13658,POINT(22.9955864 42.8233422),170,230
13660,POINT(22.995565 42.8228386),200,230
13663,POINT(22.9937625 42.8217841),200,230
13665,POINT(23.0030965 42.8180855),200,299
13669,POINT(22.9953289 42.8248531),200,299
13670,POINT(22.9974962 42.8228701),200,299
13671,POINT(22.9933333 42.8227441),170,199
13672,POINT(23.000307 42.8220989),200,299
13673,POINT(22.9986763 42.821312),200,299
13674,POINT(22.9880118 42.8159606),200,299
13675,POINT(22.995758 42.8211232),200,299
13676,POINT(22.9947067 42.8210445),200,299
13679,POINT(22.98769 42.8156772),170,199
13680,POINT(22.9953503 42.8220203),200,299
13681,POINT(22.9901576 42.8161022),170,199
13682,POINT(22.9894066 42.8213434),200,299
13683,POINT(22.9987836 42.8195492),100,299
13684,POINT(22.9964876 42.8230275),200,299
13687,POINT(22.9942989 42.8147801),200,299
13690,POINT(22.989471 42.8161652),200,299
13693,POINT(22.9814887 42.8173772),200,299
13694,POINT(22.9933548 42.8229646),200,299
13695,POINT(22.9968524 42.8230275),100,299
13696,POINT(22.99608 42.8181169),200,299
13698,POINT(22.9957366 42.824019),200,299
13700,POINT(22.9913378 42.8242866),200,299
13702,POINT(22.9850507 42.8157245),200,299
13703,POINT(22.990458 42.8147958),200,299
13704,POINT(22.9986334 42.8245384),200,230
13705,POINT(22.9935908 42.8247744),200,230
13707,POINT(22.9957366 42.8243181),200,299
13708,POINT(22.9913378 42.8247902),200,299
13711,POINT(23.0032038 42.8230747),200,299
13712,POINT(22.9941058 42.8240976),200,299
13715,POINT(22.9955864 42.8195649),200,299
13716,POINT(22.9973674 42.8212018),200,299
13717,POINT(22.9939127 42.817566),200,299
13718,POINT(22.9916597 42.8149218),200,299
13719,POINT(22.9915094 42.8165273),200,299
13720,POINT(22.997539 42.8253095),200,299
13721,POINT(22.9910159 42.8198798),200,299
13722,POINT(22.9926467 42.8224451),200,299
13723,POINT(22.9854798 42.8160865),200,230
13724,POINT(22.9965091 42.8189511),200,230
13725,POINT(22.9939127 42.8248373),200,299
13726,POINT(22.9994488 42.8264741),200,299
13727,POINT(22.9916382 42.8194233),200,299
13728,POINT(22.9934621 42.8205723),200,230
13729,POINT(22.9953504 42.8229803),200,299
13730,POINT(22.9908228 42.8159291),200,299
13731,POINT(22.9905009 42.8199112),200,299
13732,POINT(22.9994488 42.8178179),200,299
13733,POINT(22.9904151 42.8201002),200,299
13734,POINT(22.9849434 42.8645783),242,252
13736,POINT(22.9294109 42.9223034),242,252
13737,POINT(22.6928616 42.2869292),200,299
13740,POINT(22.6937842 42.2881197),270,299
13742,POINT(22.6930547 42.2874213),130,180
13745,POINT(22.6933336 42.2887705),1,284
13748,POINT(22.6929259 42.2891039),,
13752,POINT(22.6933122 42.2874689),1,284
13755,POINT(23.2271576 41.6645127),77,77
13769,POINT(23.2271576 41.6645127),180,180
13771,POINT(23.2271576 41.6645127),152,152
13772,POINT(23.2271576 41.6645127),222,222
13773,POINT(23.2271576 41.6645127),,
13777,POINT(23.2271576 41.6645127),,
13778,POINT(23.1861305 41.6806048),,
13781,POINT(23.1863022 41.6823996),,
13784,POINT(23.1643939 41.7211857),,
13790,POINT(23.1467342 41.7187993),238,253
13794,POINT(23.1657243 41.7208653),236,236
13797,POINT(23.2796001 41.5680685),,
13800,POINT(23.2794929 41.5686785),,
13805,POINT(23.2803512 41.5683253),140,140
13807,POINT(23.2801795 41.5686625),100,299
13812,POINT(23.277905 41.5665754),,
13815,POINT(23.2801151 41.5681969),219,219
13818,POINT(23.2792568 41.5675226),230,230
13820,POINT(23.2792568 41.56794),230,230
13823,POINT(23.2787418 41.5679561),243,243
13827,POINT(23.2797503 41.5666396),,
13829,POINT(23.2795358 41.5683735),,
13830,POINT(23.2791281 41.5687748),,
13831,POINT(23.2796216 41.5671373),,
13832,POINT(23.2789564 41.5683414),,
13834,POINT(23.2786989 41.566736),,
13837,POINT(23.2787633 41.5669126),,
13838,POINT(23.2783985 41.5667681),,
13839,POINT(23.279171 41.5675066),215,215
13840,POINT(23.2786345 41.5678437),100,299
13841,POINT(23.3346176 41.542891),,
13846,POINT(23.2206345 41.4448496),,
13849,POINT(23.2720471 41.4440132),230,230
13855,POINT(23.2307625 41.4297444),,
13857,POINT(23.128109 41.3370582),,
13861,POINT(23.2896423 41.4391876),1,284
13863,POINT(23.2886982 41.4402171),158,158
13865,POINT(23.0524063 42.013846),,
13866,POINT(23.8264489 41.6853482),,
13870,POINT(23.0943385 42.0208569),,
13874,POINT(23.0943385 42.0208569),,
13877,POINT(26.4117336 40.259977),-133,-120
13885,POINT(26.4117336 40.259977),,
13895,POINT(26.383333 40.216667),,
13906,POINT(26.4140511 40.2585688),-100,50
13911,POINT(26.6691399 40.4167635),,
13914,POINT(26.4114761 40.2600098),,
13918,POINT(26.4079571 40.245926),,
13919,POINT(26.4052963 40.2677382),-16,-13
13921,POINT(26.2593841 40.3009997),-27,284
13926,POINT(26.2956047 40.3091162),-27,284
13932,POINT(26.6749763 40.4087907),,
13935,POINT(26.6699982 40.4150644),124,124
13936,POINT(26.6748047 40.4150644),138,161
13937,POINT(26.6708565 40.4127118),,
13940,POINT(26.6706848 40.4128425),,
13944,POINT(26.6682816 40.4129732),365,365
13947,POINT(26.6701698 40.4136268),,
13950,POINT(26.6684532 40.4136268),,
13953,POINT(26.6689682 40.4119276),,
13956,POINT(26.6682816 40.4131039),,
13958,POINT(26.6722298 40.4112741),,
13961,POINT(26.677435 40.417447),,
13962,POINT(26.6729164 40.4119276),,
13963,POINT(26.6724014 40.4117969),,
13964,POINT(26.6696548 40.4128425),,
13966,POINT(26.6708565 40.4133653),,
13969,POINT(26.6715431 40.4115355),,
13970,POINT(26.3585186 40.1824144),,
13974,POINT(26.3596129 40.2094092),55,55
13977,POINT(26.3565445 40.2036243),150,220
13981,POINT(26.328907 40.2788709),,
13988,POINT(26.3409233 40.2404882),,
13990,POINT(26.3606429 40.2093764),,
13991,POINT(26.3599348 40.2092781),,
13995,POINT(26.3565445 40.1849062),,
13999,POINT(26.3612652 40.2092945),,
14000,POINT(26.4405298 40.3362077),,
14002,POINT(26.7572343 40.5147943),-160,-140
14042,POINT(26.7575026 40.5148758),-202,-198
14043,POINT(26.8663788 40.5928388),,
14047,POINT(26.7581034 40.5141907),,
14050,POINT(26.7578459 40.5141254),,
14052,POINT(26.7576742 40.5146148),,
14053,POINT(26.756773 40.5149737),-338,-30
14054,POINT(26.8792534 40.6024841),98,114
14058,POINT(26.8833733 40.6066547),,
14062,POINT(26.8768501 40.6073063),,
14063,POINT(26.8828583 40.606785),,
14064,POINT(26.8761635 40.6056121),,
14066,POINT(26.879425 40.6041785),,
14069,POINT(26.88097 40.6074366),,
14070,POINT(26.8813133 40.6070456),,
14076,POINT(26.3589478 40.178611),,
14077,POINT(26.3574028 40.1812341),,
14078,POINT(26.3584328 40.1832013),100,199
14080,POINT(26.3579178 40.1809718),,
14084,POINT(26.3584328 40.1800537),,
14085,POINT(26.3567162 40.1825456),1,99
14091,POINT(26.3579178 40.1818898),,
14095,POINT(26.3594627 40.1804472),,
14102,POINT(26.3563728 40.1826767),,
14103,POINT(26.3574028 40.1817587),,
14104,POINT(26.3568878 40.1817587),,
14106,POINT(26.3570595 40.1828079),,
14111,POINT(26.3562012 40.1845128),,
14116,POINT(26.3560295 40.182939),,
14120,POINT(26.557045 40.4344049),,
14124,POINT(26.5814209 40.4577889),,
14126,POINT(26.6729164 40.4154565),,
14127,POINT(26.4719009 40.396176),,
14131,POINT(26.50802 40.41428),,
14133,POINT(26.5908623 40.3645963),-338,-30
14138,POINT(28.2465363 41.0761161),-338,-30
14140,POINT(28.2461929 41.0790924),-338,-30
14141,POINT(28.248167 41.0837505),-338,-30
14142,POINT(28.2495189 41.0856267),,
14143,POINT(28.2495189 41.0856267),-25,25
14144,POINT(28.2495189 41.0856267),,
14145,POINT(28.3689952 41.1311548),-30,284
14146,POINT(28.2508921 41.1363264),-30,284
14147,POINT(28.3676219 41.129086),-30,284
14148,POINT(28.2495189 41.0856267),100,200
14149,POINT(28.2522655 41.174584),-30,284
14150,POINT(28.3628154 41.1337407),-30,284
14151,POINT(28.2495189 41.0856267),-30,284
14152,POINT(28.2495189 41.0856267),-30,284
14153,POINT(28.3648753 41.1337407),-30,284
14154,POINT(28.2495189 41.0856267),-30,284
14155,POINT(28.36487 41.1300719),-30,284
14156,POINT(28.1705547 41.1461515),-30,284
14157,POINT(28.2495189 41.0856267),-30,284
14158,POINT(28.2495189 41.0856267),,
14159,POINT(28.3669353 41.136585),212,499
14162,POINT(33.9331874 36.3801014),-175,-171
14166,POINT(27.2620252 37.5257855),-160,-140
14172,POINT(31.903611 46.6925),-60,-40
14178,POINT(21.63 37.638),-306,-301
14181,POINT(21.624527 37.643869),-306,-301
14182,POINT(21.6296223 37.6375421),-306,-301
14183,POINT(29.0501261 41.0969793),1,20
14187,POINT(29.0504265 41.0966882),,
14191,POINT(28.9827107 41.0080875),100,299
14194,POINT(28.9821911 41.0100218),100,299
14195,POINT(28.95454 41.027384),-30,284
14197,POINT(28.978264 41.011301),269,269
14229,POINT(28.9486313 41.0164011),-30,284
14232,POINT(28.775342 41.0086579),,
14237,POINT(28.9769171 41.0062092),100,199
14239,POINT(28.97696 41.00527),-99,-1
14264,POINT(28.6365509 41.2504513),-30,284
14270,POINT(28.5514069 41.3618648),-30,284
14274,POINT(28.5424805 41.3536184),-30,284
14281,POINT(28.5479736 41.3556801),,
14282,POINT(28.97696 41.00527),-30,284
14287,POINT(28.6825562 41.3402159),-30,284
14291,POINT(28.6743164 41.3386693),-338,-30
14292,POINT(28.66745 41.3386693),-30,100
14293,POINT(27.9547119 42.0742719),-30,284
14294,POINT(28.9785433 41.0107666),-30,100
14300,POINT(28.775342 41.0086579),85,96
14304,POINT(28.7786865 41.0068481),85,96
14308,POINT(28.7718201 40.9970023),50,100
14312,POINT(28.7752533 41.0027027),50,100
14316,POINT(28.7773132 41.0006298),50,100
14319,POINT(28.7745667 40.9995934),102,116
14326,POINT(28.7725067 40.998557),75,125
14327,POINT(28.9640808 41.0109933),117,137
14336,POINT(28.9551544 41.0151382),118,138
14341,POINT(28.9833069 41.0125477),-30,284
14342,POINT(28.9537811 41.0130658),-30,284
14344,POINT(28.9651966 41.0096332),-338,-30
14345,POINT(28.9812469 41.0109933),-650,-479
14346,POINT(28.9757538 41.009957),,
14347,POINT(28.9771271 41.0115114),197,198
14348,POINT(28.9779854 41.0071072),100,299
14349,POINT(28.9735222 41.009957),-30,284
14350,POINT(28.9748955 41.0108638),,
14351,POINT(28.9738655 41.0107342),,
14352,POINT(28.9640808 41.0117705),-30,284
14353,POINT(29.0021896 41.0432391),300,399
14354,POINT(28.979702 41.009957),-30,284
14355,POINT(28.968544 41.0380601),-99,-1
14356,POINT(28.9800453 41.0100866),200,299
14357,POINT(28.7783432 41.0071072),,
14358,POINT(28.9551544 41.0133248),-650,-338
14359,POINT(28.9645958 41.0122886),,
14360,POINT(28.9644241 41.0128067),200,299
14361,POINT(28.9810753 41.009698),,
14362,POINT(28.9697456 41.0108638),-320,-300
14365,POINT(28.9665699 41.0095036),-320,-280
14368,POINT(28.9659691 41.0117705),-320,-280
14372,POINT(28.956871 41.014102),-299,-200
14374,POINT(28.9636517 41.0153973),-299,-200
14376,POINT(28.9666557 41.0095684),-299,-200
14379,POINT(28.9735222 41.0100866),-299,-200
14382,POINT(28.9684582 41.0087912),-299,-200
14385,POINT(28.9658833 41.009698),-299,-200
14387,POINT(29.1280174 41.0108638),-338,-200
14389,POINT(28.9633083 41.0098275),-230,-200
14392,POINT(28.9456272 41.0162392),-220,-200
14394,POINT(28.9667416 41.0098275),-220,-180
14396,POINT(28.9682865 41.0094389),-220,-180
14398,POINT(28.9698315 41.0105399),-220,-180
14402,POINT(28.9657116 41.0092446),-199,-100
14406,POINT(28.9485455 41.0172106),-199,-100
14409,POINT(28.9671707 41.009698),-199,-100
14411,POINT(28.9670849 41.009698),-199,-100
14413,POINT(28.9668274 41.0126772),-199,-100
14417,POINT(28.9663982 41.0117057),-199,-100
14420,POINT(28.9655399 41.0096332),-199,-100
14424,POINT(28.9694881 41.0095036),-199,-1
14426,POINT(28.9661407 41.0113171),-199,-1
14427,POINT(28.9701748 41.0102809),-199,-1
14430,POINT(28.9655399 41.0095684),-199,-1
14432,POINT(28.9651108 41.0095036),-199,-1
14435,POINT(28.9675999 41.0091798),-199,-1
14438,POINT(28.9673424 41.0120295),-199,-1
14441,POINT(28.9662266 41.0092446),-199,-1
14444,POINT(28.9663124 41.0096332),-99,-1
14447,POINT(28.4642029 41.1341932),-338,-30
14451,POINT(28.9679432 41.0096332),-317,-310
14453,POINT(28.9661407 41.0060061),-199,-1
14457,POINT(28.9688873 41.0096332),-99,-1
14461,POINT(28.7554264 41.0512657),-199,-100
14464,POINT(28.9687157 41.0093093),-199,-1
14467,POINT(28.9621067 41.0222617),-220,-180
14469,POINT(28.9610767 41.0106047),-199,-100
14472,POINT(28.5819626 41.0231683),-199,-1
14478,POINT(28.8260651 40.9609746),-199,-1
14481,POINT(28.9652824 41.0096332),-100,-100
14484,POINT(28.77388 41.0075606),-199,-100
14487,POINT(28.7751675 41.0052288),-199,-100
14490,POINT(28.9681149 41.0090503),-199,-100
14493,POINT(28.9700031 41.0102809),-199,-1
14495,POINT(28.9592743 41.0137782),-199,-1
14497,POINT(28.9666557 41.0090503),-199,-100
14500,POINT(28.962965 41.0095684),-199,-1
14502,POINT(28.9646816 41.0095684),-30,284
14504,POINT(28.9613342 41.0109285),-30,-284
14506,POINT(28.9795303 41.0076901),-30,284
14509,POINT(28.9759254 41.007431),-99,-1
14512,POINT(28.9612484 41.0137782),-150,-30
14514,POINT(28.7599754 41.0592913),-30,284
14516,POINT(28.9689732 41.0098275),-199,-100
14518,POINT(28.9301777 41.0022492),-99,-1
14521,POINT(28.969059 41.0107342),-99,-1
14525,POINT(28.9701748 41.0096332),-199,-1
14528,POINT(28.9617634 41.0167573),-199,-1
14530,POINT(28.9663982 41.009698),-99,-1
14535,POINT(28.9581585 41.0139725),,
14538,POINT(28.9627075 41.0126772),,
14541,POINT(28.9688015 41.0085969),-30,-1
14542,POINT(28.9645958 41.0098275),-199,-1
14545,POINT(28.9529228 41.040067),-199,-100
14551,POINT(28.2513428 41.0772807),,
14560,POINT(28.0144501 41.0374127),-30,284
14561,POINT(28.2479095 41.0809039),-30,100
14562,POINT(28.2479095 41.0819391),,
14563,POINT(28.2479095 41.0819391),235,238
14564,POINT(28.2479095 41.0819391),-30,284
14565,POINT(28.2479095 41.0819391),100,299
14566,POINT(28.2479095 41.0819391),-30,284
14567,POINT(28.245163 41.0798687),-338,-30
14568,POINT(28.2595825 41.1331588),98,117
14569,POINT(28.2458496 41.078316),,
14570,POINT(28.2609558 41.1321245),,
14571,POINT(28.2479095 41.0767631),,
14572,POINT(28.2472229 41.0777984),-30,284
14573,POINT(28.3943367 41.1478965),-150,-30
14574,POINT(28.2458496 41.0767631),,
14575,POINT(28.2328033 41.0803863),,
14576,POINT(28.2410431 41.0809039),,
14577,POINT(28.245163 41.0803863),-338,-30
14578,POINT(28.2417297 41.0809039),,
14579,POINT(28.2389832 41.0803863),,
14580,POINT(28.3831787 41.1424672),,
14582,POINT(28.2444763 41.078316),,
14583,POINT(28.2424164 41.078316),-199,-1
14584,POINT(28.2437897 41.078316),,
14585,POINT(28.3852386 41.1455697),-99,-1
14586,POINT(28.2410431 41.0793511),,
14587,POINT(28.2424164 41.0793511),,
14588,POINT(28.2969189 41.0654717),,
14589,POINT(28.3797455 41.1450527),-199,-100
14590,POINT(28.3385468 41.1579783),,
14591,POINT(28.243103 41.0819391),,
14592,POINT(28.243103 41.0798687),,
14593,POINT(28.2705688 41.1398817),,
14594,POINT(28.0825996 41.0755985),100,299
14595,POINT(28.5280609 41.0622683),,
14596,POINT(28.526001 41.0643392),,
14597,POINT(28.2485962 41.0793511),,
14598,POINT(28.0103302 41.0363768),212,299
14599,POINT(28.2472229 41.0788336),-30,284
14600,POINT(28.2465363 41.0798687),,
14601,POINT(28.2444763 41.0798687),100,299
14602,POINT(28.2465363 41.0798687),,
14603,POINT(28.2465363 41.0798687),,
14605,POINT(28.984251 41.009698),,
14606,POINT(28.9710331 41.0096332),214,214
14607,POINT(28.9664841 41.0095036),214,214
14608,POINT(28.9684582 41.0092446),-320,-300
14609,POINT(28.9707756 41.0096332),-299,-100
14610,POINT(28.9791012 41.0100866),-199,-100
14611,POINT(28.9691448 41.009115),,
14612,POINT(28.9682865 41.0094389),-199,-1
14613,POINT(28.869597 40.977979),-199,-100
14614,POINT(28.9163589 41.0007594),-199,-1
14615,POINT(28.9761829 41.0355352),-199,-1
14616,POINT(28.9675999 41.0096332),-30,284
14617,POINT(28.9659691 41.0097627),-199,-1
14618,POINT(28.7673569 41.0203838),-199,-1
14619,POINT(28.7640953 41.0238158),-199,-1
14620,POINT(28.9664841 41.009698),-199,-100
14621,POINT(28.9657974 41.009698),-99,-1
14622,POINT(28.9626217 41.0095036),-30,284
14623,POINT(28.9547253 41.0277657),,
14624,POINT(28.9793587 41.0083378),,
14625,POINT(28.9654541 41.009957),-30,100
14626,POINT(28.9692307 41.0089855),-199,-1
14627,POINT(28.968029 41.0087912),-30,284
14628,POINT(28.9566135 41.0131306),200,299
14629,POINT(28.9579868 41.0143611),-199,-1
14630,POINT(28.9633942 41.0087912),-299,-100
14631,POINT(28.9639091 41.009115),-199,-100
14632,POINT(28.9527512 41.0171458),-30,100
14633,POINT(28.9623642 41.0146848),-199,-1
14634,POINT(28.7149143 41.0013424),-99,-1
14635,POINT(28.9613342 41.0065243),100,199
14636,POINT(28.9358425 41.0469289),-30,284
14637,POINT(28.9667416 41.0082083),-299,-100
14638,POINT(28.9675999 41.0083378),-199,-100
14639,POINT(28.9713764 41.0250461),-199,-100
14640,POINT(28.9617634 41.0172106),-199,-1
14641,POINT(28.951292 41.0156563),-199,-1
14642,POINT(28.9570427 41.0149439),-99,-1
14643,POINT(28.9658833 41.0078844),-199,-100
14644,POINT(28.96348 41.0094389),-199,-100
14645,POINT(28.463056 41.141667),-199,-100
14646,POINT(28.9506054 41.0183763),-299,-200
14647,POINT(28.9617634 41.009957),-199,-1
14648,POINT(28.9651108 41.0096332),-199,-100
14649,POINT(28.9645958 41.0094389),-199,-100
14651,POINT(28.9645958 41.0089855),-199,-1
14652,POINT(28.9656258 41.0089207),-199,-100
14653,POINT(28.463056 41.141667),-199,-100
14654,POINT(28.9722347 41.0262764),-299,-200
14655,POINT(28.9754105 41.0079492),-99,99
14656,POINT(28.7579155 41.0192181),,
14657,POINT(28.7889004 41.0348878),-150,-30
14658,POINT(28.9599609 41.0147496),-30,284
14659,POINT(28.9641666 41.008856),-199,-1
14660,POINT(28.9632225 41.0095036),-99,99
14661,POINT(28.9625359 41.0094389),-99,-1
14662,POINT(28.9617634 41.0098275),-199,-1
14663,POINT(28.1864548 41.1538424),-199,-1
14664,POINT(28.7357712 41.0714574),-100,-100
14665,POINT(28.9161015 41.0339166),-30,284
14666,POINT(28.9540386 41.0159801),100,199
14668,POINT(28.86417 41.041191),-199,-100
14669,POINT(28.9649391 41.0087264),-30,-1
14670,POINT(28.7543106 41.0642098),,
14671,POINT(28.4636879 41.142855),-299,-100
14672,POINT(28.9643383 41.0093093),-150,-100
14673,POINT(28.9656258 41.0090503),-199,-1
14674,POINT(28.5112381 41.0752103),-30,100
14675,POINT(28.9382458 41.0213551),-100,-100
14676,POINT(28.4625721 41.1429197),-150,-100
14677,POINT(28.9650249 41.009115),-100,-100
14678,POINT(28.463056 41.141667),-199,-100
14679,POINT(28.9663982 41.0086617),-199,-100
14680,POINT(28.9661407 41.009698),-199,-100
14681,POINT(28.9621067 41.0170163),-199,-1
14682,POINT(28.7704468 41.0149439),-100,-50
14683,POINT(28.9694881 41.0095036),-50,-1
14684,POINT(28.9334393 41.0461521),-30,100
14685,POINT(28.9521503 41.0150087),-99,-1
14718,POINT(28.6681366 41.3046344),-120,-1
14719,POINT(28.969029 41.00923),-100,100
14720,POINT(28.8233185 40.9664189),-200,-100
14721,POINT(28.969029 41.00923),-200,-1
14722,POINT(28.9470422 41.0168639),-200,-1
14723,POINT(28.9688873 41.0125477),-200,-1
14724,POINT(28.9571375 41.0138384),-100,100
14725,POINT(28.980175 41.008583),-30,284
14726,POINT(28.969029 41.00923),-200,-100
14727,POINT(28.9702606 41.0104752),-200,-1
14728,POINT(28.9751959 41.0106047),-200,-100
14729,POINT(28.969029 41.00923),-100,-31
14730,POINT(28.969029 41.00923),-200,-1
14731,POINT(28.8360214 40.963308),-200,-100
14732,POINT(28.969029 41.00923),-200,-1
14733,POINT(28.97328 41.088711),-200,-1
14734,POINT(28.9816117 41.0066781),-200,-1
14735,POINT(28.969029 41.00923),-200,-1
14736,POINT(28.969029 41.00923),-200,-100
14737,POINT(28.973093 41.0262116),-200,-100
14738,POINT(28.969029 41.00923),-200,-1
14739,POINT(28.969029 41.00923),-200,-1
14740,POINT(28.969029 41.00923),-200,-100
14741,POINT(28.5864258 41.3273263),-100,100
14742,POINT(28.5819626 41.0213551),-100,100
14743,POINT(28.966389 41.071944),-100,100
14744,POINT(28.969029 41.00923),-200,284
14745,POINT(28.9691234 41.0094065),-100,100
14746,POINT(28.9352417 41.0478351),-200,-1
14747,POINT(28.9692521 41.0095522),-100,-1
14749,POINT(28.9562702 41.0131306),-99,-1
14750,POINT(28.9562702 41.0144906),-199,-100
14751,POINT(28.9639091 41.0167573),-199,-1
14752,POINT(28.9622784 41.0164982),-199,-100
14753,POINT(28.9566135 41.0145554),-199,-100
14754,POINT(28.9647675 41.0098923),-199,-100
14755,POINT(28.730278 41.1944148),100,299
14756,POINT(28.9540386 41.0157858),-30,284
14757,POINT(28.9551544 41.0161744),-199,-1
14758,POINT(28.9791012 41.0085321),-30,100
14759,POINT(28.9545536 41.0153325),-30,284
14760,POINT(28.5466862 41.0441454),-30,284
14761,POINT(28.9534378 41.0161744),1,199
14762,POINT(28.93507 41.0306793),-99,-1
14763,POINT(28.7692451 41.0300319),1,99
14764,POINT(28.6609268 41.0130658),100,199
14765,POINT(28.9712048 41.009115),100,199
14766,POINT(28.9822769 41.0106047),-30,100
14768,POINT(28.71219 41.000671),-99,-1
14769,POINT(28.5958672 41.0232978),,
14770,POINT(28.9829636 41.0050993),-100,-100
14771,POINT(28.9692307 41.0700338),-199,-1
14772,POINT(28.9674282 41.0090503),-199,-1
14773,POINT(28.9669132 41.0092446),-199,-1
14774,POINT(28.9678574 41.0084026),-199,-100
14775,POINT(28.9683723 41.0087264),-199,-100
14776,POINT(28.958931 41.0139077),-30,284
14777,POINT(28.9682007 41.009115),-99,99
14778,POINT(28.9758396 41.0159801),-199,-1
14779,POINT(28.9640808 41.016822),-199,-1
14780,POINT(28.9633942 41.0094389),-199,-100
14781,POINT(28.9651108 41.0084674),-199,-100
14782,POINT(28.8971329 41.0468641),100,199
14783,POINT(28.8232327 40.960845),-99,99
14784,POINT(28.9650249 41.0085969),-99,99
14785,POINT(28.96348 41.009115),-99,99
14786,POINT(28.9664841 41.0093093),-199,-1
14787,POINT(28.8241067 40.9655364),1,199
14788,POINT(28.9656258 41.0090503),-99,-1
14789,POINT(28.9599609 41.0120943),-199,-100
14790,POINT(28.7740517 41.0110581),-30,100
14791,POINT(29.0348053 41.0682219),-30,284
14792,POINT(28.9679432 41.0086617),-30,284
14793,POINT(28.9750671 41.023492),-199,-1
14794,POINT(28.775425 40.9940223),-199,-1
14795,POINT(28.5896873 41.0213551),-30,284
14796,POINT(28.9341259 41.0484177),-199,199
14797,POINT(28.9768696 41.0066538),-30,100
14798,POINT(28.9834785 41.0109285),,
14799,POINT(28.9660549 41.0092446),1,99
14800,POINT(28.9640808 41.0098923),1,99
14801,POINT(28.9638233 41.0093741),-99,99
14802,POINT(28.9632225 41.0143611),-199,-100
14803,POINT(28.7900162 41.0517835),-30,284
14804,POINT(28.9679432 41.008856),-99,-1
14805,POINT(28.9497471 41.0185705),-27,14
14806,POINT(28.9674282 41.0090503),-199,-1
14807,POINT(28.9674282 41.0087912),-199,-100
14808,POINT(28.9693165 41.0085969),-30,284
14809,POINT(28.9617634 41.0163687),100,299
14810,POINT(28.9660549 41.009115),-199,-1
14811,POINT(28.9492214 41.0348392),-150,-30
14812,POINT(28.9747181 41.002249),-300,-300
14813,POINT(28.9823627 41.0071072),-199,-1
14814,POINT(28.9677715 41.008856),212,299
14815,POINT(28.961935 41.016563),212,299
14816,POINT(28.9780712 41.0428507),212,299
14817,POINT(28.8046074 41.0258879),,
14819,POINT(28.9638233 41.016563),,
14820,POINT(28.9724922 41.0246576),,
14821,POINT(28.9677715 41.009115),,
14822,POINT(28.9650249 41.009115),,
14823,POINT(28.9673424 41.0087264),,
14824,POINT(28.9672565 41.0085969),-99,-1
14825,POINT(28.9656258 41.0095036),-230,-200
14826,POINT(28.7816048 41.0133248),,
14827,POINT(28.9663124 41.0090503),200,250
14828,POINT(28.9711189 41.0091798),170,230
14829,POINT(28.9616776 41.0220674),-30,284
14830,POINT(28.9640808 41.0092446),100,299
14831,POINT(28.9653683 41.0087912),-30,284
14833,POINT(28.9683723 41.0087264),100,199
14834,POINT(28.969059 41.0082083),-199,-100
14835,POINT(28.9574718 41.0147496),-150,-30
14836,POINT(28.9676857 41.0084674),-150,-30
14837,POINT(28.9570427 41.0195419),1,99
14838,POINT(28.9657116 41.0093741),100,199
14839,POINT(28.9646816 41.0094389),212,299
14840,POINT(28.974638 41.0076254),1,199
14841,POINT(28.9686298 41.0091798),212,299
14842,POINT(28.9724064 41.0078844),,
14843,POINT(28.9406598 41.0466538),200,299
14844,POINT(28.9741689 41.0256337),212,299
14845,POINT(28.9583302 41.0144258),1,30
14846,POINT(28.9651966 41.0120943),-299,-170
14847,POINT(28.9663124 41.0119648),-330,-270
14848,POINT(28.9672565 41.0098275),-99,-1
14849,POINT(28.9575577 41.0147496),1,99
14850,POINT(28.9557552 41.0148792),-150,-100
14851,POINT(28.9579868 41.0243986),100,199
14852,POINT(28.9571285 41.0119),-338,-30
14853,POINT(28.9562702 41.0132601),-30,284
14854,POINT(28.9567852 41.0146849),117,138
14855,POINT(28.9555836 41.0113171),200,299
14856,POINT(28.9655399 41.0098923),-150,-30
14857,POINT(28.9835644 41.0143611),-199,-1
14858,POINT(28.9628792 41.0130658),-30,100
14859,POINT(28.9665699 41.0091798),-200,-150
14860,POINT(28.9655399 41.0100218),-199,-100
14861,POINT(28.9667416 41.0133896),-199,-100
14862,POINT(28.9620209 41.0130658),-30,100
14863,POINT(28.967514 41.0078197),,
14864,POINT(28.9591026 41.0172106),-100,-100
14865,POINT(28.9654541 41.0144906),-150,-30
14866,POINT(28.9647675 41.0090503),-199,-1
14867,POINT(28.9663124 41.0095036),-199,-100
14868,POINT(28.9651966 41.0094389),-299,-200
14869,POINT(28.9665699 41.0094389),-338,-30
14870,POINT(28.9583302 41.0111876),,
14871,POINT(28.9676857 41.0081435),,
14872,POINT(28.9678574 41.0092446),-99,-1
14873,POINT(28.9591885 41.0106047),-30,100
14874,POINT(28.9672565 41.0084026),-99,-1
14875,POINT(28.9567852 41.0123534),-99,99
14876,POINT(28.9703465 41.004322),-199,-1
14877,POINT(28.9630508 41.0129363),-30,284
14878,POINT(28.9628792 41.0087264),-99,-1
14879,POINT(28.9572144 41.0120295),100,199
14880,POINT(28.9630508 41.008856),-199,100
