Record ID,Personal name,Parent's name,Ethnic name,Partner's name,Grandparent's name,Comments
5552,"1248","141",,,,
4995,"1248","196",,,,
5012,"1248","784",,,,
5573,"1248","857",,,,
5872,"1248","1248",,,"456",
5762,"1248","1739",,,,
4202,"1248",,,,,
5653,"5652",,,,,
4528,"4526","1151",,,,"isseud by demos in Ainos"
15187,"15186",,,,,
8066,"1253","1253",,,,
3943,"3942",,,,,
10346,"10345","521",,,,
11755,"1256",,,,,
9420,"1260","485",,,,
6604,"1263|2688",,,,,
15038,"15037","141",,,,
15462,"15037","1757",,,,
14190,"12218","14189",,,,
12219,"12218","1150",,,,
9862,"9859","2196",,,,"son of Klaudios Spartokos, brother of Rymetalkas"
10644,"10643",,,,,
14456,"14454","14455",,,,
16257,"16256","997",,,,
15475,"1267","390",,,,
9957,"1267","2196",,,,"Klaudios Loukianos"
8216,"1267","2253",,,,
12722,"1267",,,"12720",,
12469,"1267",,,,,
6059,"3689|3690",,,,,
4733,"1272",,,,,
10716,"1272",,,,,
4534,"2847|4533",,,,,
16710,"16709",,,,,
14177,"14174","14176","14175",,,
9155,"1273","401",,,,
6241,"6240",,,,,
6862,"6860|6861",,,,,
5460,"2242","2243",,,,
7229,"7228","451",,,,"mother Kandideia"
4244,"4243",,,,,
12696,"6506|12695",,,"2176",,
16362,"6506|195",,,,,
6537,"6506","212",,,,
10355,"6506",,,"10351",,
9013,"6506",,,,,
13516,"6506|13515",,,,,
13796,"6506|13795",,,,,
11035,"6506|11034",,,,,
13510,"13509","1508",,,,
6990,"6614",,,,,
5659,"2243","2204",,,,
13204,"2243","2452",,,,
7907,"2243","2243",,,,
4381,"2243",,,,,
15094,"15093|14109",,,,,
13574,"13572|13573",,,,,
12116,"12115|902",,,,,
9211,"9210",,,,,
8954,"3146",,,,,
9018,"9017",,,,,
4224,"2707",,,,,
7255,"7254",,,,,
5202,"5201|1466",,,,,
5200,"2451|2960",,,,,
13188,"2244",,,,,
4921,"3569|3570|2452",,,,,
8851,"7042|1616",,,,,
5051,"5049|5050",,,,,
11454,"11453",,,,,
4984,"3713|3714",,,,,
7044,"3713","2253",,"127",,
9664,"3713|749",,,,,
8971,"3713|1077",,,,,
16300,"3713|16299",,,,,
8419,"3713|1380",,,,,
12007,"3713|12006",,,,,
6838,"2412|27",,,,,
12463,"2412|5115",,,"2997",,
4851,"2412|264","264",,,,
13400,"2412|273",,,,,
8585,"2412|2219",,,,,
11566,"2412","6135",,,,
10568,"2412",,,,,
9607,"2412|374",,,,,
6925,"2412|6922",,,,,
4581,"2412|4580",,,,,
10708,"2412|694",,,,,
9475,"2412|812",,,,,
13514,"2412|847|1223",,,,,
7674,"2412|2229",,,,,
6926,"2412|3235",,,,,
9471,"2412|2234",,,,,
6787,"2412|2177|625",,,,,
9617,"2412|9616",,,,,
6167,"6165|6166",,,,,
8942,"8941|2251",,,,,
14340,"14338|14339",,,,,
7465,"1277",,,,,
7466,"1277",,,,,
13487,"13485|684",,,,,
14926,"14925","14415",,,,
7583,"7582",,,,,
16349,"1278","1192",,"1082",,
8788,"1279","807",,,,
5857,"1280","5856",,,,
8807,"1280","1310",,,,
15808,"1280","15807",,,,
7997,"1280","1374",,,,
12873,"1281",,,,,
9171,"1282",,,,,
9577,"9576","2252",,,,
15096,"15095","14109",,,,
6895,"6894",,,,,
7373,"1283",,,,,
16450,"16449",,,,,
16109,"16108","6622",,,,
4644,"1286",,,,,
16643,"1290",,,"1638",,
9072,"1294",,,,,
7547,"7546|7548",,,,,
15182,"1297","100",,,,
15506,"1297","2591",,,,
12298,"1297","1297",,,,
5362,"1297","5361",,,,
5046,"1297",,,,,
10339,"10338",,,,,
8729,"2245","8728",,,,
8032,"2245",,,,,
9268,"2779","683",,,,
5382,"2779",,,,,
8800,"1298","8793",,,,
5854,"1299",,,,,
15317,"1300","2195",,,,
13816,"10967","387",,,,
16363,"10967","2287",,,,
13851,"10967","2176",,,,
12554,"10967","12552",,,,
11091,"10967",,,,,
7157,"1301",,,,,
4185,"1302","234",,,,
6147,"6145|6146",,,,,
10537,"6145","3443",,,,
4583,"1304",,,,,
13628,"1305","141",,,,
5489,"1307","2814",,"3391",,"husband of Mama, daughter of Antipatros"
4267,"1307","1049",,,,
5525,"1307","1307",,,,
4319,"1307","4318",,,,
15067,"15066","141",,,,
3970,"1308","113",,,,
5543,"1308","196",,,,
5560,"1308","1757",,,,
5530,"1308",,,,,
14199,"14198",,,,,
5531,"1310","2914",,,,
8688,"1310","98",,,,
8785,"1310","1101",,,,
8366,"1310","1150",,,,
5410,"1310","1183",,"3383",,"husband of Makou Apolloniou"
8811,"1310","1247",,,,
5421,"1312","129",,,,
15272,"15271","462",,,,
15642,"15641","1150","5347",,,
9667,"1313",,,,,
9923,"9922",,,,,
14388,"6211","696",,,,
6431,"6211","6429",,,,
11807,"1316","116",,,,
15253,"8278","14957",,,,
6362,"6361",,,,,
12855,"12853|12854","12579",,,,
11843,"1317","5767",,,,
4122,"1318","470",,,,
4123,"1318","1319",,,,
12427,"12426","196",,,,
15315,"12426","449",,,,
16251,"12426",,,"997",,
15520,"12426",,,,,
10051,"7263","2257",,,,"Rhoufos, son of Eidianos"
7264,"7263",,,,,
11259,"7263|9219",,,,,
10720,"2246","2176",,,,
16645,"2246",,,,,
4027,"4026",,,,,
12284,"1319","254",,,,
6199,"1319",,,,,
6518,"1319",,"2007",,,"Peukolaotis (?), may mean ""from Peukolatis"", city near Peshavar (India)"
14449,"14448","797",,,,
4179,"1320","430","2617",,,
10292,"10291",,,,,
5327,"1321","864",,,,
5703,"3090","135",,,,
7537,"7536","883",,,,
8266,"2277","750",,,,
13298,"2277","2175",,,,
5578,"2277",,,,,
6374,"6373","2212",,,,
15410,"6373","135","15409",,,
8484,"1323","1710",,,,
3896,"1325","3897",,,,
10505,"10504",,,,,
16712,"16711",,,,,
14041,"14040","709",,,,
16048,"16046","16047",,,,
15943,"15942",,,,,
13012,"7654","13011",,,,
15517,"15516","829",,,,
14210,"1329","1329",,,,
5041,"3742",,,,,
13520,"3325",,,,,
9837,"9836",,,,,
10358,"10356","10351",,,,
12493,"10356",,,"12491",,
10359,"10351","10351",,,,
10352,"10351|643",,,"6506",,
4767,"3403",,,,,
8207,"8206","141",,,,
7370,"1332",,,,,
13814,"13813","141",,,,
10787,"10786","44",,,,
7449,"1333","543",,,,
6076,"1333",,,,,
13233,"1334","13232",,,,
8432,"1338","5078",,,,
7194,"1338","7195",,,,
6126,"1339","1310",,,,
15033,"15032","607",,,,
14263,"14261|14262",,,,,
8834,"1342","774",,,,
9090,"9089","5607",,,,
16213,"11034",,,,,
12759,"12758",,"11902",,,
16177,"16176",,,,,
10752,"1346","274",,,,
4896,"1347","1371",,,,
6051,"1347","1655",,,,
5391,"1347",,,"5390",,
16051,"16050","16047",,,,
10629,"1348",,,,,
7946,"2253",,,,,
15314,"14109","449",,,,
15502,"14109","2177",,,,
14110,"14109",,,,,
15124,"14109|15095|15022","15123",,,,
14953,"14951","14952",,,,
4430,"1349",,,,,
4716,"1350","4715",,,,
6311,"1351","297",,,,
4711,"1354","860",,,,
12301,"1353",,,,,
16215,"16214|56",,,,,
7156,"1360",,,,,
7502,"1361","819",,,,
6418,"6417","3891","5756",,,
12039,"12038","11971",,,,
5349,"1363",,,"656",,
3904,"1365","776",,,,
15975,"1365",,,"15974",,
8205,"1366","141",,,,
11765,"1366","1115",,,,
6238,"1366","6237","6178",,,
6668,"6667",,,,,
11248,"11247|1084",,,,,
10503,"10502",,,,,
13041,"2664|2215",,,,,
11851,"2664|457",,,,,
7678,"7676|7677",,,,,
12155,"7676|3476",,,,,
9296,"7676|8093",,,,,
9300,"7676|2257",,,"9299",,
7942,"7941",,,,,
8094,"7941|8093",,,,,
9069,"7941|1643","9068",,,,
10605,"1368",,,,,
5948,"5947","984",,"248",,
11246,"2177|2181|11245",,,,,
13247,"2177|2181|243",,,,,
7705,"2177|2181|473",,,,,
12045,"2177|2181|12044|2252",,,,,
9410,"2177|2181|2229",,,,,
11436,"2177|2181|11435",,,,,
13806,"2177|2181|2462",,,,,
7351,"2177|2181|3443",,,,,
5036,"2177|2181|3735",,,,,
15865,"2177|2181|15862",,,,,
5702,"2177|2181|3005",,,,,
13124,"2177|2181|1433",,,,,
7565,"2177|2181|7564",,,,,
12035,"2177|2181|7564|2241",,,,,
9538,"2177|2181|1476",,,,,
4844,"2177|2181|3262",,,,,
8660,"2177|2181|8659",,,,,
9823,"2177|9819|9822",,,,,
16155,"2177|9819|1616",,,,,
8887,"2177|2185|2659",,,,,
3883,"2177|2330","2173","1791",,,
5644,"2177","2204",,,,
15505,"2177","12166",,,,
12076,"2177",,,,,
15907,"2177|15905|15906","2176",,,,
15474,"2177|15472|15473","2177",,,,
7489,"2177|2211|7488|5978",,,,,
9782,"2177|9781|1208",,,,,
13370,"2177|2358|10679",,,,,
12667,"2177|6550|1162",,,,,
12041,"2177|12040|3235","2177",,,,
4564,"2177|2869|2241","2173",,,,"son of Gaios Kuintilios"
4793,"2177|3434|2214",,,,,
7379,"2177|2200|5115",,,,,
6752,"2177|2200|5935",,,,,
14955,"2177|14954|1349",,,,,
14322,"2177|14320|14321|1095",,,,,
10155,"2177|10153|10154",,,,,
7043,"2177|7042|264",,,,,
9918,"2177|7042",,,,,
16209,"2177|7042|2229",,,,,
9239,"2177|2206|3692",,,,,
9047,"2177|3891|3013",,,,,
4187,"1370","1370",,,,
6144,"3570|604",,,,,
16228,"1372","16226",,,,
15757,"1373","30",,,,
15119,"1373","196",,,,
11900,"1373","473",,,,
11420,"1373","683",,,,
11422,"1373","1069",,,,
4906,"1373","4905",,,,
9531,"1373",,,,,
8197,"8196","842",,,,
8796,"2506","82",,,,
12273,"2506","3891",,,,
5550,"2918","134",,,,
5842,"3390","2287",,"3391",,"husband of Mama, daughter of Posidios"
5593,"5592","141",,,,
5566,"2719","1248",,,,
6988,"2719",,,,,
14225,"11404","732",,,,
11405,"11404",,,,,
4982,"4979","4981",,,,
5572,"2919","456",,,,
5564,"2919","1708",,,,
8442,"1375","274",,,,
14330,"1377","1133",,,,
7245,"1377","1196",,,,
14335,"1377","1377",,,,
7455,"7453","7454",,,,
5507,"1379","1388",,,,
13446,"13445",,,,,
7967,"7965",,"7966",,,
5934,"3336|2181|2200|5115",,,,,"Emperor Valerianus"
5855,"3336",,,,,
7179,"3336|2206|3692",,,,,
8563,"8562",,,,,
11073,"11072",,,,,
16082,"16081","847",,,,
5452,"3592","390",,,,
5463,"3592","1597",,"2175",,"wife of Loukios, son of Dionysios"
4839,"2677","2458","3166",,,
4669,"2677","4668",,,,
7331,"7330","390",,,,
15351,"15350",,,,,
13998,"13996",,,,,
9513,"9512",,,,,
13994,"2249","2357",,,,
13099,"13098|2215",,,,,
13473,"13472",,,,,
11772,"1382","1164",,,,
11777,"1382","11776",,,,
4890,"2250","2258",,,"2277",
7521,"7520","243",,,,
8964,"2251","6940",,,,
13776,"2251",,,,,
4743,"1383","135",,,,
11975,"1383","813",,,,
4898,"2252","1522",,,,
9085,"2252","9083",,,,
12924,"2252","3891",,,,
5579,"2252",,,,,
5569,"1385","141",,,,
5802,"1385","5801",,,,
5739,"1385","1708",,,,
14981,"14980",,,,,
7982,"3738|2361",,,,,
5038,"3738|3739",,,,,
5701,"1387","2782",,,,
11846,"11845","1239",,"267",,
5407,"1388","847",,,,
5863,"3367","47",,,,
6055,"6054|2215",,,,,
15088,"15087",,,,,
14476,"14474","14475",,,,
15268,"14474","15267",,,,
4134,"1392","835",,,,
4114,"1393","2530",,,,
7278,"1394",,,,,
15708,"15701","1762",,,,
3905,"1396","805",,,,
11938,"1397",,,,,
4221,"4220",,,,,
4422,"4413|4417|4421",,,,,
11328,"1400","1146",,"11327",,
13592,"1400","1616",,,,
16319,"11294","2722",,,,
11295,"11294","3891",,,,
6621,"1401",,,,,
12784,"1402","487",,,,
11462,"11381",,,"1404",,
15882,"1403","2287",,,,"son of Mamakoute, brother of Skarkeza"
16396,"1403","1089",,,,
13845,"1403","1403",,,,
11314,"1403","11313",,,,
16398,"1403","1464",,"16397",,
11384,"1403","1476",,,,
11286,"1403",,,"195",,
9906,"1403",,,,,
16026,"1403",,,,,
16442,"16440","16441",,,,
8656,"8655",,,,,
11466,"1404","274",,,,
11331,"1404","941",,"1752",,
11461,"1404","1192",,"11381",,
11447,"1404","1440",,"5078",,
11266,"1404",,,"2722",,
11339,"1404",,,,,
10974,"10973",,,,,
13788,"9528","13765",,,,
13780,"9528","1171",,,,
13783,"9528","13782",,,,
13770,"9528","9528",,,"7033",
13375,"9528",,,,,
11473,"10906","25",,"1713",,
11376,"10906","11375",,,,
10909,"10906","3235",,,,
11452,"10906","1039",,,,
15876,"10906","10906",,,,
10907,"10906","10906",,,"2173",
15874,"10906","1683",,,,
11336,"10906",,,,,
15929,"10906|2211","15928",,,,
16650,"10906|945",,,,,
11434,"1406",,,,,
11278,"11276","11277",,,,
7000,"6999",,,,,
3901,"3946","1468",,,,
11763,"1408","568",,,,
15606,"15605","971",,,,
4174,"1411","788",,,,
15497,"1411","1105",,,,
12237,"1411","12236",,,,
6291,"1411","1364",,,,
8923,"1411",,,,,
6413,"1413","298",,,,
4724,"1413","1646",,,,
6185,"1413",,,,,
4523,"4521","4522",,,,
8023,"3423|8022|8021",,,,,
15585,"3423|15584|810",,,,,
8051,"1421",,,,,
10683,"10682",,,,,
9416,"1424","1424",,,,
8316,"8315",,,,,
16056,"16054","16055",,,,
11395,"1426","792",,"2211",,
6938,"1427",,,,,
10057,"1428",,,,,
7490,"7488|1666",,,,,
13596,"11871","2458",,,,
15408,"2257","141","15407",,,
14302,"2257","449",,,,
10053,"2257","10052",,,,
3893,"2257","2243",,,,
15390,"2257","2257",,,"1576",
6026,"2257",,,,,
11258,"2257|8959",,,,,
7268,"2257|7267",,,,,
8080,"2257|8079","586",,,,
4734,"1429","1151",,,,
16602,"1429",,,"56",,
4709,"1429",,,,,"daughter of Aurelios Kronion, son of Ezbenis"
7298,"1430",,"7297",,,
5350,"1431","391",,,,
15903,"1432","272",,,,
12271,"12270","3891",,,,
16092,"16091","1476",,,,
4691,"1433","421",,"3081",,
3974,"1433","998",,,,
7995,"1433",,,,,"Thracian king Roimetalkes II"
5079,"1433|666","5078",,,,
10455,"1435","2873",,"1715",,
4649,"4648",,,,,
16631,"16630",,,,,
7911,"1436","5605",,,,
4518,"2840|2841","4517",,,,
12422,"12421","2251",,,,
16096,"2361",,,,,
11139,"2189|9461","212",,,,
7877,"2254","274",,,,
13152,"2254","2254",,,,
8277,"8276",,,,,
9352,"2255|3241|2239",,,,,
13522,"9721|2239",,,,,
9722,"9721|7713|2239",,,,,
7712,"7711|7713|7714",,,,,
10357,"1437","274",,,,
9858,"7734","2196",,,,"son of Klaudios Spartokos, brother of Olympios"
7518,"7516","7517",,,,
16043,"6498","5078",,,,
6467,"6465|6466",,,,,
3889,"2352",,,,,
12075,"2258|3327",,,,,
7064,"2258","2182",,,,
4887,"2258","2277",,"3891",,
8356,"2258",,,"1085",,
12113,"2258",,,,,
13435,"13434|2658",,,,,
9209,"9208",,,,,
4710,"3149",,,,,"daughter of Aurelios Kronion, son of Ezbenis"
5037,"2657|2658",,,,,
6904,"6903",,,"6906",,
9847,"5978","816",,,,
7760,"5978","5978",,,,
5979,"5978",,,,,
6817,"5978",,,,,
8187,"1439","280",,,,
11633,"1439","1170",,,,
13587,"1439","1616",,,,
5524,"1439",,,,,
7062,"1441","1777",,,,
8395,"8394",,,,,
10814,"1442","274",,,,
7878,"1442","497",,,,
7807,"1442","2233",,,,
8470,"1442","1087",,,,
7890,"1442","1085",,,,
11074,"1442","1194",,"1721",,
7729,"1442","1194",,,,
7806,"1442","7805",,,,
7349,"1442",,,,,
13623,"13621|13622",,,,,
11676,"1448","10906",,,,"brother of Apollodoros, son of Pyrros"
12660,"10679|3443",,,,,
16587,"16586","16583",,,,
8007,"8006",,,,,"uncertain"
10540,"9751|2251",,,,,
16465,"16464",,,,,
8323,"8322","23",,,,
11614,"11613",,,,,
5512,"1449","784",,"176",,"wife of Aristokles, son of Zenis"
16045,"16044","2677",,,,
8186,"1453","280",,,,
10168,"1453",,,,,
15026,"12403","689",,,,
4229,"3013",,,"3014",,
14119,"14117",,,"14118",,
14090,"14087",,,"14089",,"slaves of Kaisaros"
8352,"1454|2688",,,,,
4549,"2858","400",,,,
13073,"13072",,,,,
5866,"1455","1413",,"360",,
11837,"1457","11839",,,,
15613,"1457","774",,,,
12749,"1457",,,"12747",,
4735,"1459","523",,,,
6002,"6001","1248",,"1708",,
8454,"2260","307",,,,
9869,"2260","1194",,,,
7657,"2260","1361",,,,
6814,"2260",,,,,
4473,"3170","56",,,,
10299,"3170","274",,,,
10749,"3170","1194",,,,
11003,"3170",,,,,
15868,"12548",,,"15862",,"partner of Gaios Oualerios Poudens"
13477,"1462",,,,,
5847,"5846","20",,"1248","141","wife of Noumenios, son of Agathenor"
10608,"10607",,,,,
12864,"7091","611",,,,
7092,"7091",,,"2213",,
7581,"7091",,,,,
9669,"7091|979",,,,,
15423,"15422|456",,,,,
7763,"7762","1194",,,,
11734,"7762",,,,,
16626,"16624","16625",,,,
11470,"1466",,,,,
16012,"16011",,,,,
16421,"3015",,,,,
14311,"1469","2481",,,,"son of Lollia Katyllene"
14305,"1469",,,,,"slave of Lollias Katylle"
16580,"16519|7976",,,"392",,
6680,"2206|2189|264",,,,,
4908,"2206",,,,,
6753,"2206|2659",,,,,
8693,"8691|8692",,,,,
5827,"1471","390",,,,
12557,"1471","755",,,,
4210,"1471","1471",,,,
7164,"1471",,,,,
12457,"12456|2241","12411",,,,
9077,"1472","246",,,,
7752,"1474","307",,,,
16086,"16085","1616",,,,
8168,"1476","8167",,,,
6931,"1476","6930",,,,
11382,"1476","274",,"912",,
11670,"1476","274",,,,"father of Pyroulas"
10333,"1476","10332",,,,
7882,"1476","7881",,,,
10004,"1476","998",,,,
4833,"1476","1195",,,,
8182,"1476",,,"280",,
4429,"1476",,,,,
4083,"4082",,,,,
4838,"2261","3246",,,,
5717,"2261","1240",,,,
4977,"2261",,,,,
9737,"2349","1745",,,,
13243,"2349",,,,,
7720,"2349|7718|7719",,,,,
11372,"2349|2175",,,"723",,
9236,"9235",,,,,
7741,"1480","317",,,,
6409,"1482","1106",,,,
8881,"1484",,,,,
11399,"11398",,,,,
8817,"1485",,,,,
9526,"9524|9525",,,,,
5871,"1487","1150",,,,
4107,"1489","1251",,,,
7419,"1489","1739",,,,
6069,"1491","2287",,,,
5751,"1491","1652",,,,
9431,"9430|2229",,,,,
12244,"1493","12243",,,,
14018,"1493","1545",,,,
4263,"2718","141",,,,
8427,"1495","973",,,,
13847,"1497",,,,,
7257,"1500",,,,,
11433,"1502","1406",,,,
16027,"1503","485",,,,
15880,"1504","1078",,,,
4624,"4623",,,,,
10268,"7769","264",,,,
7770,"7769","7769",,,,
10937,"1507",,,,,
7880,"1508","7879",,,,
7883,"1508","497",,,,
7891,"1508","2233",,,,
7897,"1508","1476",,,,
13659,"1508","1508",,,,
11296,"1508",,,,,
4081,"1512",,,,,
8112,"1515",,,,,
9551,"1516",,,,,
5495,"1517",,,,,
11169,"1520",,,,,
8684,"1521","196",,,,
16706,"16705",,,,,
4895,"1522","1646",,,,
15809,"1522","15810",,,,
9265,"1523","985",,,,
5603,"1523","1540",,,,
16638,"1524",,,,,
8602,"8601",,,,,
9735,"9734","2176",,,,
7322,"1525",,,,,
16692,"16691",,,,,
12558,"1527",,,"3891",,
5357,"1527",,,,,
4675,"1528","1161",,,,
4744,"1528","1289",,,,
4186,"1528","1654",,,,
5445,"1529","2287",,"5444",,"husband of Amas Asklepiadou"
5381,"1529","568",,,,
5728,"1529","792",,,,
12167,"1529","12166",,,,
5768,"1529","5767",,,,
11713,"1529","1529",,,,
5379,"1529",,,,,
9084,"9083","3724",,,,
4277,"1534","4276",,,,
4816,"1535","1308",,,,
4167,"1536",,"2578",,,
8891,"8890",,,"1169",,
11693,"1538","1567",,"3380",,
11564,"11563",,,,,
4401,"1541","4028",,,,
12203,"12202","1124",,,,
15501,"14118","1491",,,,
4357,"2753","914",,,,
15891,"1543","1757",,,,
11477,"1544",,,"196",,
11759,"1544",,,,,
12205,"12204","135",,,,
7682,"7681",,,,,
15043,"12504","15042",,,,
14012,"14010","14011",,,,
14019,"14010","1120",,,,
12224,"1546","12223",,,,
4469,"2821","462","2820",,,
14310,"1549","182",,,,
12408,"1549","800",,"569",,
3884,"1549",,,,,
12185,"12183","12184",,,,
15126,"15125",,,,,
9874,"1550",,,,,
10483,"1553",,,,,
8649,"8647","8648",,,,
12867,"12866",,,,,
12335,"12333","12334",,,,
5953,"2208|2268",,,,,
8467,"8466","714","8468",,,
11459,"1554",,,"1192",,
6632,"1554",,,,,
10831,"1555",,,,,
13225,"1556",,,,,
8621,"1558","243",,,,
7761,"1558","247",,,,
7764,"1558","310",,,,
9770,"1558","2454",,,,
7774,"1558","7773",,,,
11401,"1558",,,,,
4812,"4811","274",,,,
12865,"4811","1559",,,,"Or Sousas (gen. Sousou, dat. Sousa) Sousados (=Sousas, Sousados)"
12112,"12111",,,,,
12797,"12796",,,"2178",,
8286,"1561","3891",,,,
8181,"1562",,,,,
12161,"12159|12160",,,,,
15116,"1566","1566",,,,
11721,"2209",,,,,
5298,"2209|842",,,,,
14325,"14324|3592",,,,,
6679,"6677|6678",,,,,
12037,"6677|12036",,,,,
13576,"6677|2241",,,,,
12154,"3262|6678",,,,,
7375,"7374","2243",,,,
4292,"1569","196",,,,
6034,"6033",,,,,
7060,"1572",,,,,
8560,"1574",,,,,
5859,"1576","135",,,,
9156,"1576","5805",,,,
4880,"1576","1576",,,,
4696,"1576",,,,,
13056,"12518",,,,,
15128,"1577","1183",,,,
4464,"1577","4462",,"4463",,
8596,"1578",,,,,
15031,"15029","15030",,,,
9741,"9740","3706",,,,
3967,"1579",,,,,
5129,"2925|2926",,,,,
7571,"1582",,,,,
3916,"1583",,,"2287",,"wife"
11290,"1585",,,,,
9967,"1586|9966",,,,,
14399,"1587","816",,,,
12240,"12238","12239",,,,
16272,"1592","683",,,,
4080,"4079",,,"247",,
6569,"1593","274",,,,
10799,"1594","274",,,,
7885,"1594","281",,,,
7884,"1594","310",,,,
8450,"1594","938",,,,
9883,"1594","2233",,,,
10711,"1594","10710",,,,
7740,"1594","1194",,,,
10281,"1594","1427",,,,
9392,"1594","1435",,,,
7193,"1594","1508",,,,
4075,"1594","1594","3166",,,
8381,"1594",,,,,
10326,"1599","10325","10321",,,
10265,"1599","1192",,,,
7569,"1599",,,,,
11937,"11935","11936",,,,
13897,"11935",,,"2179",,"first wife of Titos Porfanos"
15313,"15312","449",,,,
8217,"1600|2173","1214",,,,
13179,"1601",,,,,
14520,"14519",,,,,
15240,"15239","6688",,,,
15478,"2917","359",,,,
5549,"2917","571",,,,
9181,"1603",,,,,
10390,"1604",,,,,
13754,"1605","1605",,,,
4323,"4322",,,,,
12981,"12980",,,,,
10642,"1606",,,,,
8425,"1607",,,"791",,
8279,"1608","8278",,,,
6405,"1609","469",,,,
9621,"1611","1150","3356",,,
11480,"11479","196",,,,
13804,"13803|2997",,,,,
15085,"15084","11563",,,,
9592,"1616","122",,,,
10798,"1616","274",,,,
8185,"1616","280",,,,
6911,"1616","310",,,,
10083,"1616","525",,,,
7886,"1616","2233",,,,
7808,"1616","1194",,,,
4697,"1616","2252",,,,
9609,"1616","1616",,,,
4447,"1616",,,,,
9663,"1616",,,,,
16453,"1616|16451",,,"16452",,
11430,"1618","1622",,,,
8422,"1620",,,,,"doulos"
14257,"2264","140",,,,
12407,"2264","8728",,"556",,
5424,"2264","794",,,,
15224,"2264","15225",,,,
15056,"2264|15055",,,,,
4234,"2265","3050",,,,
8201,"8199","8200",,,,
4613,"4612",,,,,
11432,"1622",,,"303",,
4641,"1623","4640",,,,"Isaac, doctor"
12871,"12869","12360",,"1642",,
3924,"1624",,"1789",,,
15228,"15225",,"5756",,,
5023,"3638","804",,"1119",,
7439,"7438",,,,,
12647,"1629","1616",,,,
15452,"1629","1629",,,,
6348,"1629",,,,,
4897,"1630","1522",,,,
11745,"1631","961",,,,
10377,"10376","414",,,,
13293,"13292",,,,,
5493,"1632","784",,,,
15602,"1635","140",,,,
8778,"1635","145",,,,
15828,"1635",,,,,
11620,"11619",,,,,
15195,"15194","449",,,,
15509,"15449","1134",,,,
15229,"1638","456",,,,
15245,"1638","1132",,,,
12392,"1638","2779",,"356",,
4633,"1638",,,,,
5310,"1640","390",,,,
14547,"1640","6867",,,,
14548,"1640","568","7297",,,
5750,"1640","797",,,,
5810,"1640","1640",,,,
12216,"1640","1650",,,,
6714,"1640",,,,,
9631,"1641","1641",,,"2173",
4642,"1641",,,,,
12242,"1642","12241",,,,
5435,"1642","797",,"3380",,"husband of Apo daughter of Zopyros
"
12910,"1642","6610",,,,
15321,"1642","1122",,,,
6235,"1642","6236","6178",,,
12870,"1642","7929",,"12869",,
15705,"1642","1576",,,,
11390,"1642","4437",,,,
13943,"1642",,,,,
12918,"12917","6610",,,,
6578,"1643",,,,,
4677,"1644","814",,,,
8566,"1644","1395",,,,
15070,"15068","15069",,,,
9134,"9133",,,"212",,
15136,"1645","1645",,,,
11220,"1645",,,,,
14014,"1646","14015",,,,
14017,"1646","14016",,,,
4894,"1646","1522",,,,
14013,"1647","390",,,,
6520,"1647",,,,,
14977,"14976",,,,,
8751,"1649","88",,,,
14991,"1649","182",,,,
16232,"16231","12287","5725",,,
12253,"12252","137",,,,
4253,"1651","1645",,,,
4335,"4334",,,,,
6279,"1653","792",,,,
4295,"1655","792",,,,
5373,"1657","196",,,,
8828,"1658","196",,,,
7964,"1658|7963",,,,,
5467,"3590","212",,"456",,
13871,"1659",,,,,
14391,"14390","797",,,,
5427,"3613","129",,,,
8987,"8985",,,,,
13222,"13221","1592",,,,
11788,"11787","1319",,,,
14367,"1663","14366",,,,
14452,"1663","1241",,,,
12222,"12221","2287",,,,
4815,"1664","1156",,,,
7301,"7300","1119",,,,
7899,"7898","135",,,,
15849,"15848","679",,,,
8843,"1667","30",,,,
13799,"13798|2719",,,,,
11438,"2178","1404",,,,
5695,"2178|2458|2357",,,,,"Emperor Tiberius (14-37 A.D.)"
13039,"2178|2458|13038",,,,,
3978,"2178|2196|243",,,,,
3977,"2178|2196|247",,,,,
13856,"2178|2196|255",,,,,
3984,"2178|2196|274",,,,,
13471,"2178|2196","6953",,,,
9521,"2178|2196",,,,,
16198,"2178|2196",,,,,
11923,"2178|2196",,"6655",,,
13470,"2178|2196",,"11148",,,
3980,"2178|2196|443",,,,,
3976,"2178|2196|2454",,,,,
3992,"2178|2196|497",,,,,
3995,"2178|2196|535",,,,,
3987,"2178|2196|2457",,,,,
3990,"2178|2196|578",,,,,
4848,"2178|2196|883",,,,,
4183,"2178|2196|2357|2622",,,,,"ceasar, imperator"
3996,"2178|2196|910",,,,,
3986,"2178|2196|922",,,,,
13387,"2178|2196|2234",,,,,
12795,"2178|2196|2241",,,"12796",,
7684,"2178|2196|1315","1196",,,,
7552,"2178|2196|1347",,,,,
9523,"2178|2196|9522",,,,,
11599,"2178|2196|11598",,,,,
6170,"2178|2196|6169",,,,,
3983,"2178|2196|1433","141",,,,
3982,"2178|2196|1433","272",,,,
10868,"2178|2196|1443",,,,,
3981,"2178|2196|1650",,,,,
12094,"2178|2196|12093",,,,,
3985,"2178|2196|2456",,,,,
16510,"2178|16509",,,,,
13613,"13611|13609|13612",,,,,
15682,"15681","456",,,,
7936,"1669",,,,,
8859,"1670","8858",,,,
4166,"1671",,"2578",,,
14332,"14331","14331",,,,
6629,"1672","456",,,,
14032,"14031","874",,,,
11622,"11621",,,,,
15661,"15660",,,,,
